tweet my latest draft to [business_name : @nsa],social/social_post
tweet rude salesperson,social/social_post
tweet samsung to let them know my washer is on fire,social/social_post
tweet terrible service,social/social_post
tweet the following directv has horrible customer service,social/social_post
tweet this complaint to delta airlines,social/social_post
tweet this tweet coffee was too hot and at this company costa coffee,social/social_post
tweet to ikea costumer service the following i'm not happy with this new klm product,social/social_post
tweet to olx costumer service the next i didn't receive my order number one thousand one hundred and seventy six,social/social_post
tweet walmart and tell them their customer service is horrible,social/social_post
tweet your waiting time sucks tag koc,social/social_post
twelve am removed,alarm/alarm_remove
twenty minus ten,qa/qa_maths
twenty questions you start,play/play_game
twitter,social/social_query
two am removed,alarm/alarm_remove
two by two is,qa/qa_maths
two pm set,alarm/alarm_set
two thousand and seventeen movies,recommendation/recommendation_movies
two thumbs down [business_name : @companyname],social/social_post
u. s. d. position now,qa/qa_currency
u. s. d. to yen,qa/qa_currency
uber me to the airport,transport/transport_taxi
uber please,transport/transport_taxi
uber,transport/transport_taxi
uh no.,general/general_negate
unmute after,audio/audio_volume_up
unmute my sound,audio/audio_volume_up
unmute the speaker now,audio/audio_volume_up
unmute,audio/audio_volume_up
unset all alarm which is set,alarm/alarm_remove
up the brightness on these lights,iot/iot_hue_lightup
up the volume the sound is too low,audio/audio_volume_up
up,audio/audio_volume_up
upcoming events on list,lists/lists_query
upcoming events,calendar/calendar_query
update alarm,alarm/alarm_set
update me on my emails,email/email_query
update my contacts with the new contact [email_address : sam@gmail dot com],email/email_addcontact
update my inbox please,email/email_query
update on international women's day,news/news_query
update outlook mailbox,email/email_query
update to current time,datetime/datetime_query
update work out list with new items,lists/lists_createoradd
usa today headlines,news/news_query
use a radio to play billybob show,play/play_radio
use schadenfraude in a sentence,qa/qa_definition
use that email address as a contact,email/email_addcontact
use this word in a sentence,qa/qa_definition
use vacuum cleaner in the hall,iot/iot_cleaning
vacuum cleaner start,iot/iot_cleaning
vacuum living room,iot/iot_cleaning
vacuum on,iot/iot_cleaning
vacuum start,iot/iot_cleaning
vacuum the carpet freshener from the carpet,iot/iot_cleaning
vacuum the dining room,iot/iot_cleaning
vacuum the floor,iot/iot_cleaning
vacuum the house,iot/iot_cleaning
vacuum the kitchen,iot/iot_cleaning
vacuum the living room carpet,iot/iot_cleaning
vacuum the living room in ten minutes,iot/iot_cleaning
vacuum the mud room,iot/iot_cleaning
video games,play/play_game
volume control please,audio/audio_volume_other
volume control,audio/audio_volume_other
volume down,audio/audio_volume_down
volume level,audio/audio_volume_other
volume louder please,audio/audio_volume_up
Volume louder softer,audio/audio_volume_up
volume settings please,audio/audio_volume_other
volume up,audio/audio_volume_up
wake me at daybreak,alarm/alarm_set
wake me for this alarm,alarm/alarm_set
wake me up at five am every morning,alarm/alarm_set
wake me up at five am this week,alarm/alarm_set
wake me up at five am,alarm/alarm_set
wake me up at four am,alarm/alarm_set
wake me up at nine am on friday,alarm/alarm_set
wake me up at seven am,alarm/alarm_set
wake me up at six o'clock tomorrow morning,alarm/alarm_set
wake me up at six thirty,alarm/alarm_set
wake me up at time,alarm/alarm_set
wake me up every weekday at seven am,alarm/alarm_set
wake me up in thirty minutes,alarm/alarm_set
wake me up on Friday at five in the morning i need to catch the train,alarm/alarm_set
wake me up,alarm/alarm_set
wanna netflix and chill,general/general_quirky
want to have vibrant colours,iot/iot_hue_lightchange
want to play a game of trivia,play/play_game
want to play a game with me,play/play_game
want to play a game,play/play_game
want to play never have i ever with me,play/play_game
want to play songs depends on my mood,play/play_music
want to wake up can you order a cappochino,iot/iot_coffee
was christmas one thousand nine hundred and seventy two on a weekend,datetime/datetime_query
was paul walker working on any movies besides the fast and the furious when he died,qa/qa_factoid
was there any articles on shark attacks on snapchat yesterday,social/social_query
was this song in the top twenty,music/music_query
we are going to play poker together,play/play_game
we should play nfs at high speed,play/play_game
we're out of paint so take bathroom painting off the list,lists/lists_remove
weather for the next week in new york,weather/weather_query
weather in dhaka,weather/weather_query
weather in miami,weather/weather_query
weekly weather report,weather/weather_query
wemo on,iot/iot_wemo_on
wemo plug socket off,iot/iot_wemo_off
wemo plug socket on,iot/iot_wemo_on
wemo plug socket turn on,iot/iot_wemo_on
wemo socket on,iot/iot_wemo_on
were the stocks rising or declining,qa/qa_stock
west side races,recommendation/recommendation_events
what a wonderful song can you save what i just said for me,music/music_likeness
what about new mail,email/email_query
what about the new york city traffic,transport/transport_traffic
what about this event,calendar/calendar_query
what about this joke,general/general_joke
what activities are taking place in my area,recommendation/recommendation_events
what alarm do i have set for today,alarm/alarm_query
what alarm time had you set,alarm/alarm_query
what alarms are coming up,alarm/alarm_query
what alarms are currently set,alarm/alarm_query
what alarms are on right now,alarm/alarm_query
what alarms are set for today,alarm/alarm_query
what alarms are set in the morning,alarm/alarm_query
what alarms are set right now,alarm/alarm_query
what alarms are set,alarm/alarm_query
what alarms are upcoming,alarm/alarm_query
what alarms did i set today,alarm/alarm_query
what alarms did i set,alarm/alarm_query
what alarms do i all have set,alarm/alarm_query
what alarms do i got,alarm/alarm_query
what alarms do i have scheduled for tomorrow,alarm/alarm_query
what alarms do i have set for thursday,alarm/alarm_query
what alarms do i have set for today,alarm/alarm_query
what alarms do i have set,alarm/alarm_query
what alarms do i have,alarm/alarm_query
what alarms do you have set,alarm/alarm_query
what alarms have been set for me,alarm/alarm_query
what alarms i have set,alarm/alarm_query
what alarms will wake me up tomorrow,alarm/alarm_query
what album is this song on,music/music_query
what all lists are available,lists/lists_query
what am i doing this week,general/general_quirky
what am i listening to,music/music_query
what amount of traffic in this road,transport/transport_traffic
what apple trading at,qa/qa_stock
what appointments or meetings do i have coming up for this week,calendar/calendar_query
what are all my lists please,lists/lists_query
what are all of the items on my list,lists/lists_query
what are all the lists i have,lists/lists_query
what are departure arrival times for this train,transport/transport_query
what are good movies playing now,recommendation/recommendation_movies
what are i. b. m.'s stock prices,qa/qa_stock
what are john's contact details,email/email_querycontact
what are lady gagas most popular songs,music/music_query
what are listed,lists/lists_query
what are movies that are playing near me with high reviews,recommendation/recommendation_movies
what are my alarms,alarm/alarm_query
what are my appointments for twelve pm to four pm,calendar/calendar_query
what are my appointments today,calendar/calendar_query
what are my available lists,lists/lists_query
what are my current list,lists/lists_query
what are my engagements today,calendar/calendar_query
what are my favorite types of music,music/music_query
what are my new emails,email/email_query
what are my pending tasks,calendar/calendar_query
what are my reminders today,calendar/calendar_query
what are my reminders,calendar/calendar_query
what are new drama movies opening this weekend,recommendation/recommendation_movies
what are next scheduled events,calendar/calendar_query
what are some good restaurants near by,recommendation/recommendation_locations
what are some highly rated restaurants in this area,recommendation/recommendation_locations
what are some restaurants near me,recommendation/recommendation_locations
what are some theme parks nearby,recommendation/recommendation_events
what are some updates about the stock market,qa/qa_stock
what are the best italian restaurants in los angeles,recommendation/recommendation_locations
what are the breaking news,news/news_query
what are the chances of donald trump turning into a dictator,general/general_quirky
what are the chances of the stock market closing below the two hundred moving average in the next fourteen days,qa/qa_stock
what are the climatic conditions in that area,qa/qa_factoid
what are the concerts happening nearby,recommendation/recommendation_events
what are the contents on my list,lists/lists_query
what are the coordinates of the equator,qa/qa_factoid
what are the current movies playing in me area,recommendation/recommendation_movies
what are the current stocks for yahoo,qa/qa_stock
what are the details of this event,calendar/calendar_query
what are the different types of round objects,qa/qa_factoid
what are the events conducted in new york,recommendation/recommendation_events
what are the events happening around me today,recommendation/recommendation_events
what are the events next week,calendar/calendar_query
what are the events taking place in new york today,recommendation/recommendation_events
what are the gas prices near me,general/general_quirky
what are the latest articles from yahoo news,news/news_query
what are the latest crime statistics for me area,news/news_query
what are the latest photos on my instagram account,social/social_query
what are the latest prices of the stocks,qa/qa_stock
what are the latest tweets from the new york times,social/social_query
what are the latest tweets on my twitter account,social/social_query
what are the latest updates on my facebook account,social/social_query
what are the list of things i need to buy today,lists/lists_query
what are the lists i have,lists/lists_query
what are the local concerts tonight,recommendation/recommendation_events
what are the local events,recommendation/recommendation_events
what are the lyrics to the song i will always love you by Dolly parton,music/music_query
what are the main news stories on the la times now,news/news_query
what are the names of all my saved lists,lists/lists_query
what are the names of the lists that i have created,lists/lists_query
what are the new movies releasing,recommendation/recommendation_movies
what are the news notification,news/news_query
what are the news update on bbc,news/news_query
what are the next three alarms set to go off,alarm/alarm_query
what are the offers in uber eats,takeaway/takeaway_order
what are the oil prices like today for a barrel of crude oil,qa/qa_factoid
what are the prices of train tickets to san diego,transport/transport_query
what are the probability that it will rain today,weather/weather_query
what are the results of the election,news/news_query
what are the scores from last night's hockey games,general/general_quirky
what are the show times for logan at the nearby theatre,recommendation/recommendation_movies
what are the show times of logan,recommendation/recommendation_movies
what are the stock prices,qa/qa_stock
what are the things i need for my journey,lists/lists_query
what are the titles of the lists in contacts,lists/lists_query
what are the traffic conditions currently,transport/transport_traffic
what are the traffic conditions on the one hundred and one,transport/transport_traffic
what are the train times at millenium station departing toward indiana today,transport/transport_query
what are the train times for today,transport/transport_query
what are the train times for,transport/transport_query
what are the train times from san francisco to new york,transport/transport_query
what are the train times today,transport/transport_query
what are the vietnamese restaurants in the area,recommendation/recommendation_locations
what are today's highlights from facebook,social/social_query
what are todays top podcasts,play/play_podcasts
what are trending topics on twitter right now,social/social_query
what are you doing,general/general_quirky
what artist is this,music/music_query
what artist sings this song,music/music_query
what asian restaurants nearby offer to go food,takeaway/takeaway_query
what baseball games are scheduled for this week in tulsa,recommendation/recommendation_events
what can i do for fun under dollars around me,recommendation/recommendation_events
what can i do in charlotte,recommendation/recommendation_events
what can i do tonight in the city,recommendation/recommendation_events
what clothes store would you recommend here,recommendation/recommendation_locations
what clothing shops are close to my current location,recommendation/recommendation_locations
what color is the sky,qa/qa_factoid
what could be the time in india,datetime/datetime_query
what creates buttermilk,cooking/cooking_recipe
what currency does croatia use,qa/qa_currency
what dairy product contains several nutrients,cooking/cooking_recipe
what date is it,calendar/calendar_query
what date is justin's school play,calendar/calendar_query
what date is the third friday of this month,datetime/datetime_query
what day does easter fall on this year,datetime/datetime_query
what day does my birthday fall on next year,datetime/datetime_query
what day does my birthday fall on this year june twenty seventh,datetime/datetime_query
what day is it,datetime/datetime_query
what day is memorial day this year,datetime/datetime_query
what day is this event scheduled for,calendar/calendar_query
what day of the month is it,datetime/datetime_query
what day of the week does the twenty fifth july fall on,datetime/datetime_query
what day of the week does the twenty second fall on this month,datetime/datetime_query
what day of the week is halloween,datetime/datetime_query
what day of the week is the twenty first of may,datetime/datetime_query
what day of the week is the twenty sixth,datetime/datetime_query
what day of the week is the twenty third of this month,datetime/datetime_query
what day of the week is thirtieth,datetime/datetime_query
what day of the week is twenty first,datetime/datetime_query
what days are my alarms set for,alarm/alarm_query
what defines a triangle,qa/qa_definition
what degree is it outside,weather/weather_query
what did apple stock close at yesterday,qa/qa_stock
what did happen today,social/social_query
what did jeff post on the yard sale page,social/social_query
what did jlo do today,general/general_quirky
what did kim kardashian wear to london fashion week,qa/qa_factoid
what did she just sing,music/music_query
what did the s n. p close out at,qa/qa_stock
what did vogue post today,news/news_query
what did you just say.,general/general_repeat
what did you mean by it.,general/general_explain
what did you mean by saying this.,general/general_explain
what did you mean.,general/general_explain
what do i have for reminders this week,calendar/calendar_query
what do i have going on this morning between ten twelve,calendar/calendar_query
what do i have next to do,calendar/calendar_query
what do i have planned for today,calendar/calendar_query
what do i have to do next,lists/lists_query
what do i need for a good burger,cooking/cooking_recipe
what do i need to do today,lists/lists_query
what do i need to make french toast,cooking/cooking_recipe
what do i need to pick up at the grocery store,lists/lists_query
what do my lists look like,lists/lists_query
what do they have going on for festivals downtown,recommendation/recommendation_events
what do you do all day,general/general_quirky
what do you get when you multiply sixteen by nine,qa/qa_maths
what do you know about mary,email/email_querycontact
what do you know about the statue of liberty,qa/qa_factoid
what do you mean by that.,general/general_explain
what do you suggest that i watch this weekend,recommendation/recommendation_movies
what do you think of trump,general/general_quirky
what do you want to do today play outside,general/general_quirky
what do you want to do today,general/general_quirky
what does a banana look like,qa/qa_definition
what does a beech tree look like,qa/qa_definition
what does a geranium look like,qa/qa_definition
what does blank mean,qa/qa_definition
what does diverse mean,qa/qa_definition
what does formidable mean,qa/qa_definition
what does h2o stand for,qa/qa_definition
what does happy mean,qa/qa_definition
what does hypocrisy mean,qa/qa_definition
what does i seventy five look like,transport/transport_traffic
what does it mean to call someone a snowflake,qa/qa_definition
what does my calendar look like for the next week,calendar/calendar_query
what does my facebook feed look like,social/social_query
what does myrmidon mean,qa/qa_definition
what does obama do in his day to day life,general/general_quirky
what does obligatory mean,qa/qa_definition
what does one have to damage in cream to make butter,cooking/cooking_recipe
what does one plus,qa/qa_maths
what does pda mean,qa/qa_definition
what does pesto mean,qa/qa_definition
what does priyanka chopra do to look beautiful,general/general_quirky
what does problematic mean,qa/qa_definition
what does rice wine go with,cooking/cooking_recipe
what does sanctimonious mean,qa/qa_definition
what does schadenfraude mean,qa/qa_definition
what does session mean,qa/qa_definition
what does snafu mean,qa/qa_definition
what does source have to say about topic,news/news_query
what does the hyphen represent in the equation,general/general_quirky
what does the shirt look like,qa/qa_definition
what does the traffic look like headed to la,transport/transport_traffic
what does the traffic look like on my usual route to work,transport/transport_traffic
what does the weather forecast for the upcoming week look like,weather/weather_query
what does this word means,qa/qa_definition
what does today's schedule look like,calendar/calendar_query
what does turbulence mean,qa/qa_definition
what does two plus two equal,qa/qa_maths
what does word mean,qa/qa_definition
what else do i have on the list,lists/lists_query
What event do you suggest for me tonight,recommendation/recommendation_events
what events are going in my town this week,recommendation/recommendation_events
what events are going on around my place,recommendation/recommendation_events
what events are going on in new york city,recommendation/recommendation_events
what events are going on near me,recommendation/recommendation_events
what events are happening in los angeles,recommendation/recommendation_events
what events are happening in pondichery this weekend,recommendation/recommendation_events
what events are happening near me,recommendation/recommendation_events
what events are happening soon,recommendation/recommendation_events
what events are happening today,recommendation/recommendation_events
what events are in me area,recommendation/recommendation_events
what events are planned in my area,recommendation/recommendation_events
what events are scheduled for this weekend in me area,recommendation/recommendation_events
what events do i have coming up in my calendar,calendar/calendar_query
what events do i have remaining today,calendar/calendar_query
what events near hear are happening this week,recommendation/recommendation_events
what exchange rate does the us dollar and the euro have,qa/qa_currency
what film should i watch,recommendation/recommendation_movies
what friends were in popular places the last day,social/social_query
what fun stuff can i do around here,recommendation/recommendation_events
what genre is most played on my music player,music/music_query
what genre is this song in,music/music_query
what genre is this,music/music_query
what going on,social/social_query
what groups are listed in my contacts,lists/lists_query
what happened in nyc times square yesterday at noontime,news/news_query
what happened lately regarding fashion,news/news_query
what happened on the walking dead,news/news_query
what happened to charlie chaplin,general/general_quirky
what happened to my pizza order it has been an hour since i ordered,takeaway/takeaway_query
what happened yesterday from three pm to four pm,news/news_query
what happened yesterday on samurai jack,news/news_query
what happened yesterday,news/news_query
what happening in Virginia,recommendation/recommendation_events
what have i played the most,music/music_query
what high school did halley barry go to,qa/qa_factoid
what highly rated movies are playing this weekend,recommendation/recommendation_movies
what hiking trail in the smoky mountains would be the best in terms of the nicest waterfall to see,general/general_quirky
what home alarms have been set,alarm/alarm_query
what hour of the day is it in dallas,datetime/datetime_query
what i am going to do today,lists/lists_query
what i did at this time,general/general_quirky
what information do you capture about me,general/general_quirky
what information do you have on file in my information about bill,email/email_querycontact
what ingredient do i need to cook pasta,cooking/cooking_recipe
what ingredients do i need for tomato soup,cooking/cooking_recipe
what ingredients do i need to make lobster bisque,cooking/cooking_recipe
what is a basketball,qa/qa_definition
what is a caftan,qa/qa_definition
what is a canadian dollar worth in the us,qa/qa_currency
what is a cell tower,qa/qa_definition
what is a chair,qa/qa_definition
what is a fjord,qa/qa_definition
what is a funny joke about car,general/general_joke
what is a funny joke,general/general_joke
what is a good iranian film from two thousand and sixteen,recommendation/recommendation_movies
what is a good joke,general/general_joke
what is a good lave to eat near me,recommendation/recommendation_locations
what is a good movie to see right now,recommendation/recommendation_movies
what is a good place for cruise,recommendation/recommendation_locations
what is a good rap album that came out this year,music/music_query
what is a good taco recipe,cooking/cooking_recipe
what is a good vegan egg substitute,cooking/cooking_recipe
what is a good way to make turkey meatballs,cooking/cooking_recipe
what is a googleplex,qa/qa_definition
what is a hibachi grill,qa/qa_definition
what is a hypothesis,qa/qa_definition
what is a movie like star wars,recommendation/recommendation_movies
what is a president,qa/qa_definition
what is a shoal,qa/qa_definition
what is a sloth,qa/qa_definition
what is a snoodle,qa/qa_definition
what is a stock price of tata,qa/qa_stock
what is a work phone number of emilia,email/email_querycontact
what is a workhouse,qa/qa_definition
what is amazon worth,qa/qa_stock
what is amber stevens address it is in my contacts,email/email_querycontact
what is an alligator,qa/qa_definition
what is an alternative to flour,cooking/cooking_recipe
what is an electronic emissions system,qa/qa_definition
what is an organism,qa/qa_definition
what is angelina jolie's birthday,qa/qa_factoid
what is apple's current stock price,qa/qa_stock
what is apple's stock price,qa/qa_stock
what is apple's stock,qa/qa_stock
what is barack obama doing right now,qa/qa_factoid
what is bob stevens phone number it is in my contacts,email/email_querycontact
what is charles's email,email/email_querycontact
what is computer game,qa/qa_definition
what is current economy of country,general/general_quirky
what is current exchange rate of inr to u. s. d.,qa/qa_currency
what is current traffic in ohio,transport/transport_traffic
what is currently trending on twitter,social/social_query
what is date today,datetime/datetime_query
what is derek's phone number,email/email_querycontact
what is eighty seven minus fourteen,qa/qa_maths
what is email id of john,email/email_querycontact
what is famous in indranagar,qa/qa_factoid
what is fifty five minus two,qa/qa_maths
what is five divided by one,qa/qa_maths
what is five minus one,qa/qa_maths
what is five over three,qa/qa_maths
what is four plus five,qa/qa_maths
what is four plus four,qa/qa_maths
what is fourteen divided by two,qa/qa_maths
what is frieda's home address,email/email_querycontact
what is glass made of,qa/qa_factoid
what is going on in la today,recommendation/recommendation_events
what is going on in me area today,recommendation/recommendation_events
what is going on in milwaukee,recommendation/recommendation_events
what is going on in south tampa today,recommendation/recommendation_events
what is going on right now on twitter,social/social_query
what is going on today from two four pm,calendar/calendar_query
what is going on today,recommendation/recommendation_events
what is going on with blank,news/news_query
what is google's current stock price,qa/qa_stock
what is googs current price,qa/qa_stock
what is happening around here,recommendation/recommendation_events
what is happening at that event,recommendation/recommendation_events
what is happening during eight am and five pm today,calendar/calendar_query
what is happening in delhi today,recommendation/recommendation_events
what is happening in milwaukee today,recommendation/recommendation_events
what is happening in the area,recommendation/recommendation_events
what is happening in the world news,news/news_query
what is happening in town tonight,recommendation/recommendation_events
what is happening near me,recommendation/recommendation_events
what is happening on facebook,social/social_query
what is happening to my order,takeaway/takeaway_query
what is happening tomorrow,recommendation/recommendation_events
what is happening with brexit today,news/news_query
what is happening with president trump,news/news_query
what is happening,recommendation/recommendation_events
what is home town weather,weather/weather_query
what is i. b. m. stock at,qa/qa_stock
what is i. b. m.'s stock worth,qa/qa_stock
what is in my favorites music folder,music/music_likeness
what is included in the tour's list,lists/lists_query
what is inflation and explain it's relationship with the economy,general/general_quirky
what is jay's phone number,email/email_querycontact
what is jeff's number,email/email_querycontact
what is jill's home phone number,email/email_querycontact
what is jimmy johns's corporate number,email/email_querycontact
what is job title of jan medvesek,email/email_querycontact
what is joe joe's home address,email/email_querycontact
what is john doe's address,email/email_querycontact
what is john smith's home phone number,email/email_querycontact
what is john smith's number,email/email_querycontact
what is john's phone number,email/email_querycontact
what is left for today,calendar/calendar_query
what is level of traffic at washington,transport/transport_traffic
what is love,qa/qa_definition
what is marketing,qa/qa_definition
what is mary s.'s birthday,email/email_querycontact
what is mary s.'s phone number,email/email_querycontact
what is mary smith's telephone number,email/email_querycontact
what is mom's email address,email/email_querycontact
what is mondays actual date,datetime/datetime_query
what is month in my calendar,calendar/calendar_query
what is mr taxi's phone number it is in my contacts,email/email_querycontact
what is my astrology report for today,general/general_quirky
what is my daughter's phone number,email/email_querycontact
what is my event schedule tomorrow,calendar/calendar_query
what is my first appointment today,calendar/calendar_query
what is my grocery list,lists/lists_query
what is my list,lists/lists_query
what is my most played podcast,play/play_podcasts
what is my most played song,music/music_query
what is my schedule for the day,calendar/calendar_query
what is my schedule for tomorrow,calendar/calendar_query
what is my schedule for twelve pm to four pm,calendar/calendar_query
what is my schedule like today,calendar/calendar_query
what is my wife's email,email/email_querycontact
what is name of the song currently playing,music/music_query
what is new about blank,news/news_query
what is nine time ten,qa/qa_maths
what is now stock price of tata,qa/qa_stock
what is on event calendar for today,calendar/calendar_query
what is on my alarm schedule,alarm/alarm_query
what is on my list,lists/lists_query
what is on my playlist of movies on the the dvr,lists/lists_query
what is on my rap playlist,lists/lists_query
what is on my shopping list,lists/lists_query
what is on my tv list,lists/lists_query
what is on november twenty,calendar/calendar_query
what is on the list for today,lists/lists_query
what is on the list,lists/lists_query
what is on this list,lists/lists_query
what is one hundred and twenty three times one hundred and twenty three,qa/qa_maths
what is one plus one,qa/qa_maths
what is piramid,qa/qa_definition
what is playing at amc twenty,recommendation/recommendation_movies
what is playing at the local theater right now,recommendation/recommendation_events
what is price of dollar,qa/qa_currency
what is programme for today,calendar/calendar_query
what is sarah's number,email/email_querycontact
what is scheduled for today,calendar/calendar_query
what is six divided by two,qa/qa_maths
what is six hundred euros in u. s. d.,qa/qa_currency
what is six minus four,qa/qa_maths
what is six times sixty eight,qa/qa_maths
what is smart plug socket,qa/qa_definition
what is souffle,qa/qa_definition
what is telekenesis,qa/qa_definition
what is ten divided by five,qa/qa_maths
what is ten times ten,qa/qa_maths
what is ten u. s. d. in euros,qa/qa_currency
what is terranova stock going for,qa/qa_stock
what is that on the list,lists/lists_query
what is that once again.,general/general_repeat
what is that song playing in the background,music/music_query
what is the address of tara john,email/email_querycontact
what is the age of britney spears,qa/qa_factoid
what is the amount for train ticket booking,transport/transport_query
what is the answer to dollars minus dollars,qa/qa_maths
what is the answer to four plus four,qa/qa_maths
what is the answer to one times two,qa/qa_maths
what is the answer to that question,qa/qa_maths
what is the answer to this math question,qa/qa_maths
what is the answer to two by two,qa/qa_maths
what is the answer to two plus two,qa/qa_maths
what is the answer to two times three,qa/qa_maths
what is the average speed on main highway,transport/transport_traffic
what is the bbc's latest news,news/news_query
what is the best chili there is,cooking/cooking_recipe
what is the best mexican restaurant in seattle,recommendation/recommendation_locations
what is the best movie to watch this weekend,recommendation/recommendation_movies
what is the best movie to watch with a glass of wine,recommendation/recommendation_movies
what is the best oven temperature to roast potatoes,cooking/cooking_recipe
what is the best recipe for a margarita,cooking/cooking_recipe
what is the best recipe for tacos,cooking/cooking_recipe
what is the best shop restaurant around angel,recommendation/recommendation_locations
what is the best sports bar with vegetarian options in los angles,recommendation/recommendation_locations
what is the best tasting cut of beef,cooking/cooking_recipe
what is the best way to cook pasta al dente,cooking/cooking_recipe
what is the biggest blockbuster this week,recommendation/recommendation_movies
what is the biggest city in the world,qa/qa_factoid
what is the birthday of adam gilchrist,qa/qa_factoid
what is the canadian exchange rate,qa/qa_currency
what is the capital of nigeria,qa/qa_factoid
what is the cheapest ticket available next week for a round trip three day trip to iceland,transport/transport_query
what is the closing price of apple today,qa/qa_stock
what is the closing price of axel company,qa/qa_stock
what is the coldest state in the us,qa/qa_factoid
what is the commute time to the theater,transport/transport_query
what is the condition of traffic from work to home,transport/transport_traffic
what is the current central time,datetime/datetime_query
what is the current date,datetime/datetime_query
what is the current day month and year,datetime/datetime_query
what is the current dollar to euro conversion rate,qa/qa_currency
what is the current exchange rate between the dollar and the euro,qa/qa_currency
what is the current exchange rate from u. s. d. to rupies,qa/qa_currency
what is the current price of jindel stock,qa/qa_stock
what is the current rate for the british pound in us dollars,qa/qa_currency
what is the current rate of euro to us dollars,qa/qa_currency
what is the current state of the investigation into trump's ties with russia,news/news_query
what is the current status of resolving general relativity with quantum physics,qa/qa_factoid
what is the current stock price for amazon,qa/qa_stock
what is the current stock price for hasbro,qa/qa_stock
what is the current stock price of rolls royce,qa/qa_stock
what is the current stock price of samsung,qa/qa_stock
what is the current stock rate of facebook,qa/qa_stock
what is the current temperature in me area,weather/weather_query
what is the current temperature in miami,weather/weather_query
what is the current time in california,datetime/datetime_query
what is the current time in chennai,datetime/datetime_query
what is the current time in new york,datetime/datetime_query
what is the current time in our home town,datetime/datetime_query
what is the current time right now,datetime/datetime_query
what is the current traffic in washington town,transport/transport_traffic
what is the current traffic situation,transport/transport_traffic
what is the current traffic,transport/transport_traffic
what is the current value of yen in american money,qa/qa_currency
what is the current weather in denver,weather/weather_query
what is the current weather in new york city,weather/weather_query
what is the daily price of johnson and johnson stock,qa/qa_stock
what is the date for the event scheduled on the twentieth of february,calendar/calendar_query
what is the date next wednesday,datetime/datetime_query
what is the date of the last sunday in the month,datetime/datetime_query
what is the day on twenty third march,datetime/datetime_query
what is the day today,datetime/datetime_query
what is the definition for this object,qa/qa_definition
what is the definition of a home run,qa/qa_definition
what is the definition of a probiotic,qa/qa_definition
what is the definition of business,qa/qa_definition
what is the definition of capricious,qa/qa_definition
what is the definition of forensic,qa/qa_definition
what is the definition of mutual,qa/qa_definition
what is the definition of organization,qa/qa_definition
what is the definition of plethora,qa/qa_definition
what is the definition of problematic,qa/qa_definition
what is the definition of pwd,qa/qa_definition
what is the definition of textual,qa/qa_definition
what is the definition of the word snafu,qa/qa_definition
what is the definition of ultra,qa/qa_definition
what is the definition of word,qa/qa_definition
what is the departure time for the next train leaving new york city,transport/transport_query
what is the difference between bake and broil,cooking/cooking_recipe
what is the difference between yesterday's and today's stock prices for walmart,qa/qa_stock
what is the distance to the grand canyon,qa/qa_factoid
what is the dollar against the pound,qa/qa_currency
what is the dollar equivalent in pesos,qa/qa_currency
what is the dollar price in inr,qa/qa_currency
what is the email i got from my girlfriend,email/email_query
what is the email sent by this contact read,email/email_query
what is the entrapreneur saying about homelessness in the seattle times article,news/news_query
what is the equivalent of one inr in zimbabwe dollars,qa/qa_currency
what is the estimated travel time for the train ride to orlando,transport/transport_query
what is the event name going in me area,recommendation/recommendation_events
what is the exact time now,datetime/datetime_query
what is the exchange between dollar and british pound,qa/qa_currency
what is the exchange of euro to dollars,qa/qa_currency
what is the exchange rate as of today,qa/qa_currency
what is the exchange rate between euros and dollars,qa/qa_currency
what is the exchange rate between money i'm the united states and switzerland,qa/qa_currency
what is the exchange rate between pound sterling and the us dollar,qa/qa_currency
what is the exchange rate between u. s. d. and jpy,qa/qa_currency
what is the exchange rate between us and canadian dollars,qa/qa_currency
what is the exchange rate between us dollars and bitcoin,qa/qa_currency
what is the exchange rate for dollars and pesos,qa/qa_currency
what is the exchange rate for the english pound and us dollar,qa/qa_currency
what is the exchange rate from english currency to yen,qa/qa_currency
what is the exchange rate of currency in uk,qa/qa_currency
what is the exchange rate of euro and dollar,qa/qa_currency
what is the exchange rate of euro today to dirham,qa/qa_currency
what is the exchange rate of rupee for dollar,qa/qa_currency
what is the exchange rate of u. s. d. to cdn,qa/qa_currency
what is the exchange rate of us dollar today for rupee,qa/qa_currency
what is the exchange rate with in one british pound,qa/qa_currency
what is the exchange rate with one us dollar,qa/qa_currency
what is the exchange rates in this region,qa/qa_currency
what is the exchange rates of this currency,qa/qa_currency
what is the factorial of x,qa/qa_maths
what is the fastest route to my grandmother's house,transport/transport_query
what is the fastest route to town,transport/transport_query
what is the first metro to dc,transport/transport_query
what is the five days forecast looking like in new york city,weather/weather_query
what is the forecast for the week,weather/weather_query
what is the forecast in me area today,weather/weather_query
what is the forecast,weather/weather_query
what is the funniest joke ever,general/general_joke
what is the geographic area of australia,qa/qa_factoid
what is the google stock at,qa/qa_stock
what is the headline from today's morning local news,news/news_query
what is the highest microsoft stock price today,qa/qa_stock
what is the highest mountain in the world,qa/qa_factoid
what is the highest point in the us,qa/qa_factoid
what is the highest rated joke today,general/general_joke
what is the highest rated movie now out,recommendation/recommendation_movies
what is the highest rated movie this week,recommendation/recommendation_movies
what is the highest temperature for this week,weather/weather_query
what is the home phone number for sarah,email/email_querycontact
